ri,ci,anomaly,intensity,type
0,14026.303664122137,True,8,cpu
0,15850.358518518518,True,8,cpu
0,15850.358518518518,True,8,cpu
0,15850.358518518518,True,8,cpu
0,8730.594373401535,True,8,cpu
0,8730.594373401535,True,8,cpu
0,8730.594373401535,True,8,cpu
0,3684.269164785553,True,8,cpu
0,3684.269164785553,True,8,cpu
0,3684.269164785553,True,8,cpu
0,30773.48075471698,True,8,cpu
0,30773.48075471698,True,8,cpu
0,30773.48075471698,True,8,cpu
0,6522.416419213973,True,8,cpu
0,6522.416419213973,True,8,cpu
0,6522.416419213973,True,8,cpu
0,11530.032519685039,True,8,cpu
0,11530.032519685039,True,8,cpu
0,11530.032519685039,True,8,cpu
0,3375.6270230862697,True,8,cpu
0,3375.6270230862697,True,8,cpu
0,3375.6270230862697,True,8,cpu
0,2889.9446486486486,True,8,cpu
0,2889.9446486486486,True,8,cpu
0,2889.9446486486486,True,8,cpu
0,3445.5549599999995,True,8,cpu
0,3445.5549599999995,True,8,cpu
0,3445.5549599999995,True,8,cpu
0,2543.5944205128208,True,8,cpu
0,2543.5944205128208,True,8,cpu
0,2543.5944205128208,True,8,cpu
0,3675.4555555555557,True,8,cpu
0,3675.4555555555557,True,8,cpu
0,3675.4555555555557,True,8,cpu
0,2750.8528092485553,True,8,cpu
0,2750.8528092485553,True,8,cpu
0,2750.8528092485553,True,8,cpu
0,2531.2932079905995,True,8,cpu
0,2531.2932079905995,True,8,cpu
0,2531.2932079905995,True,8,cpu
0,2373.7868888888893,True,8,cpu
0,2373.7868888888893,True,8,cpu
0,2373.7868888888893,True,8,cpu
0,7766.656911764707,True,8,cpu
0,7766.656911764707,True,8,cpu
0,7766.656911764707,True,8,cpu
0,3390.8753225806454,True,8,cpu
0,3390.8753225806454,True,8,cpu
0,3390.8753225806454,True,8,cpu
0,2108.749235474006,True,8,cpu
0,2108.749235474006,True,8,cpu
0,2108.749235474006,True,8,cpu
0,1840.4207999999999,True,8,cpu
0,1840.4207999999999,True,8,cpu
0,1840.4207999999999,True,8,cpu
0,1829.547936802974,True,8,cpu
0,1829.547936802974,True,8,cpu
0,1829.547936802974,True,8,cpu
0,3154.709886547812,True,8,cpu
0,3154.709886547812,True,8,cpu
0,3154.709886547812,True,8,cpu
0,16191.11094017094,True,8,cpu
0,16191.11094017094,True,8,cpu
0,16191.11094017094,True,8,cpu
0,2691.7590895741555,True,8,cpu
0,2691.7590895741555,True,8,cpu
0,2691.7590895741555,True,8,cpu
0,2903.7752068965515,True,8,cpu
0,2903.7752068965515,True,8,cpu
0,2903.7752068965515,True,8,cpu
0,1.336978579481398,True,8,cpu
0,1.336978579481398,True,8,cpu
0,1.7283953786906292,True,8,cpu
0,1.7283953786906292,True,8,cpu
0,1.433977455716586,True,8,cpu
0,1.433977455716586,True,8,cpu
0,1.263677130044843,True,8,cpu
0,1.263677130044843,True,8,cpu
0,1.329,True,8,cpu
0,1.329,True,8,cpu
0,1.609715909090909,True,8,cpu
0,1.609715909090909,True,8,cpu
0,1.7389565217391303,True,8,cpu
0,1.7389565217391303,True,8,cpu
0,1.692248322147651,True,8,cpu
0,1.692248322147651,True,8,cpu
0,1.685828970331588,True,8,cpu
0,1.685828970331588,True,8,cpu
0,1.7525660377358492,True,8,cpu
0,1.7525660377358492,True,8,cpu
0,1.6945056603773583,True,8,cpu
0,1.6945056603773583,True,8,cpu
0,1.5930472103004292,True,8,cpu
0,1.5930472103004292,True,8,cpu
0,1.2235922330097087,True,8,cpu
0,1.2235922330097087,True,8,cpu
0,1.7794062499999999,True,8,cpu
0,1.7794062499999999,True,8,cpu
0,1.2243373493975904,True,8,cpu
0,1.2243373493975904,True,8,cpu
0,1.4654054054054055,True,8,cpu
0,1.4654054054054055,True,8,cpu
0,1.7771014492753623,True,8,cpu
0,1.7771014492753623,True,8,cpu
0,1.5453069306930693,True,8,cpu
0,1.5453069306930693,True,8,cpu
0,1.207682119205298,True,8,cpu
0,1.207682119205298,True,8,cpu
0,1.7038054363376252,True,8,cpu
0,1.7038054363376252,True,8,cpu
0,1.7294195444526081,True,8,cpu
0,1.7294195444526081,True,8,cpu
0,1.556301040832666,True,8,cpu
0,1.556301040832666,True,8,cpu
0,1.2504444444444445,True,8,cpu
0,1.2504444444444445,True,8,cpu
0,1.4533039647577093,True,8,cpu
0,1.4533039647577093,True,8,cpu
0,1.3904065040650406,True,8,cpu
0,1.3904065040650406,True,8,cpu
0,1.4005217391304348,True,8,cpu
0,1.4005217391304348,True,8,cpu
0,1.6256923076923075,True,8,cpu
0,1.6256923076923075,True,8,cpu
0,1.5663636363636364,True,8,cpu
0,1.5663636363636364,True,8,cpu
0,1.5915582450832073,True,8,cpu
0,1.5915582450832073,True,8,cpu
0,1.4525161290322581,True,8,cpu
0,1.4525161290322581,True,8,cpu
0,1.7086153846153844,True,8,cpu
0,1.7086153846153844,True,8,cpu
0,1.4263084922010398,True,8,cpu
0,1.4263084922010398,True,8,cpu
0,1.5223584905660377,True,8,cpu
0,1.5223584905660377,True,8,cpu
0,1.3559792924935288,True,8,cpu
0,1.3559792924935288,True,8,cpu
0,1.3726041666666668,True,8,cpu
0,1.3726041666666668,True,8,cpu
0,1.1221555763823805,True,8,cpu
0,1.1221555763823805,True,8,cpu
0,1.3047519217330537,True,8,cpu
0,1.3047519217330537,True,8,cpu
0,1.2033962264150944,True,8,cpu
0,1.2033962264150944,True,8,cpu
0,1.1243014705882353,True,8,cpu
0,1.1243014705882353,True,8,cpu
0,1.148188302425107,True,8,cpu
0,1.148188302425107,True,8,cpu
0,1.450460251046025,True,8,cpu
0,1.450460251046025,True,8,cpu
0,1.3061951656222024,True,8,cpu
0,1.3061951656222024,True,8,cpu
0,1.2654328832406672,True,8,cpu
0,1.2654328832406672,True,8,cpu
0,1.0957284768211921,True,12,cpu
0,1.0957284768211921,True,12,cpu
0,1.5062559241706162,True,12,cpu
0,1.5062559241706162,True,12,cpu
0,1.5271322436849926,True,12,cpu
0,1.5271322436849926,True,12,cpu
0,1.168785046728972,True,12,cpu
0,1.168785046728972,True,12,cpu
0,1.2863285556780595,True,12,cpu
0,1.2863285556780595,True,12,cpu
0,1.201437578814628,True,12,cpu
0,1.201437578814628,True,12,cpu
0,1.3109709709709712,True,12,cpu
0,1.3109709709709712,True,12,cpu
0,1.6060676779463245,True,12,cpu
0,1.6060676779463245,True,12,cpu
0,1.6718910505836577,True,12,cpu
0,1.6718910505836577,True,12,cpu
0,12937.360443131462,True,12,cpu
0,12937.360443131462,True,12,cpu
0,12937.360443131462,True,12,cpu
0,1.5251090342679128,True,12,cpu
0,1.5251090342679128,True,12,cpu
0,1.3251750380517504,True,12,cpu
0,1.3251750380517504,True,12,cpu
0,1.6552835820895522,True,12,cpu
0,1.6552835820895522,True,12,cpu
0,7692.317358490566,True,12,cpu
0,7692.317358490566,True,12,cpu
0,7692.317358490566,True,12,cpu
0,11984.772203389832,True,12,cpu
0,11984.772203389832,True,12,cpu
0,11984.772203389832,True,12,cpu
0,9353.520750551877,True,12,cpu
0,9353.520750551877,True,12,cpu
0,9353.520750551877,True,12,cpu
0,18018.78791489362,True,12,cpu
0,18018.78791489362,True,12,cpu
0,18018.78791489362,True,12,cpu
0,15962.254452830188,True,12,cpu
0,15962.254452830188,True,12,cpu
0,15962.254452830188,True,12,cpu
0,6923.414004995837,True,12,cpu
0,6923.414004995837,True,12,cpu
0,6923.414004995837,True,12,cpu
0,1.6109463414634146,True,12,cpu
0,1.6109463414634146,True,12,cpu
0,1.6089866156787762,True,12,cpu
0,1.6089866156787762,True,12,cpu
0,1.5962867647058823,True,12,cpu
0,1.5962867647058823,True,12,cpu
0,7490.659449035812,True,12,cpu
0,7490.659449035812,True,12,cpu
0,7490.659449035812,True,12,cpu
0,10093.075260545906,True,12,cpu
0,10093.075260545906,True,12,cpu
0,10093.075260545906,True,12,cpu
0,12868.961329113923,True,12,cpu
0,12868.961329113923,True,12,cpu
0,12868.961329113923,True,12,cpu
0,5159.850750481078,True,12,cpu
0,5159.850750481078,True,12,cpu
0,5159.850750481078,True,12,cpu
0,4072.745184810127,True,12,cpu
0,4072.745184810127,True,12,cpu
0,4072.745184810127,True,12,cpu
0,6394.165131894484,True,12,cpu
0,6394.165131894484,True,12,cpu
0,6394.165131894484,True,12,cpu
0,8523.767150480257,True,12,cpu
0,8523.767150480257,True,12,cpu
0,8523.767150480257,True,12,cpu
0,26699.825016722407,True,12,cpu
0,26699.825016722407,True,12,cpu
0,26699.825016722407,True,12,cpu
0,22025.409265536724,True,12,cpu
0,22025.409265536724,True,12,cpu
0,22025.409265536724,True,12,cpu
0,1.7079936558287074,True,12,cpu
0,1.7079936558287074,True,12,cpu
0,28329.076728624535,True,12,cpu
0,28329.076728624535,True,12,cpu
0,28329.076728624535,True,12,cpu
0,10237.455516304348,True,12,cpu
0,10237.455516304348,True,12,cpu
0,10237.455516304348,True,12,cpu
0,1.6889316239316239,True,12,cpu
0,1.6889316239316239,True,12,cpu
0,1.3353315649867374,True,12,cpu
0,1.3353315649867374,True,12,cpu
0,17988.708780487803,True,12,cpu
0,17988.708780487803,True,12,cpu
0,17988.708780487803,True,12,cpu
0,17974.204780487806,True,12,cpu
0,17974.204780487806,True,12,cpu
0,17974.204780487806,True,12,cpu
0,39870.94513661202,True,12,cpu
0,39870.94513661202,True,12,cpu
0,39870.94513661202,True,12,cpu
0,10294.864238975817,True,12,cpu
0,10294.864238975817,True,12,cpu
0,10294.864238975817,True,12,cpu
0,5952.637094878254,True,12,cpu
0,5952.637094878254,True,12,cpu
0,5952.637094878254,True,12,cpu
0,7482.414171066525,True,12,cpu
0,7482.414171066525,True,12,cpu
0,7482.414171066525,True,12,cpu
0,20706.70439882698,True,12,cpu
0,20706.70439882698,True,12,cpu
0,20706.70439882698,True,12,cpu
0,9335.216419919247,True,12,cpu
0,9335.216419919247,True,12,cpu
0,9335.216419919247,True,12,cpu
0,7597.613546255506,True,12,cpu
0,7597.613546255506,True,12,cpu
0,7597.613546255506,True,12,cpu
0,11073.531580645162,True,12,cpu
0,11073.531580645162,True,12,cpu
0,11073.531580645162,True,12,cpu
0,8560.562853566958,True,12,cpu
0,8560.562853566958,True,12,cpu
0,8560.562853566958,True,12,cpu
0,15200.530937499998,True,12,cpu
0,15200.530937499998,True,12,cpu
0,15200.530937499998,True,12,cpu
0,9592.745811965811,True,12,cpu
0,9592.745811965811,True,12,cpu
0,9592.745811965811,True,12,cpu
0,1.6367351351351351,True,12,cpu
0,1.6367351351351351,True,12,cpu
0,6976.567596253903,True,12,cpu
0,6976.567596253903,True,12,cpu
0,6976.567596253903,True,12,cpu
0,9566.30976945245,True,12,cpu
0,9566.30976945245,True,12,cpu
0,9566.30976945245,True,12,cpu
0,10990.16494117647,True,12,cpu
0,10990.16494117647,True,12,cpu
0,10990.16494117647,True,12,cpu
0,23594.464363636365,True,12,cpu
0,23594.464363636365,True,12,cpu
0,23594.464363636365,True,12,cpu
0,9477.757833089312,True,12,cpu
0,9477.757833089312,True,12,cpu
0,9477.757833089312,True,12,cpu
0,7167.949264877479,True,12,cpu
0,7167.949264877479,True,12,cpu
0,7167.949264877479,True,12,cpu
0,1.641255374032674,True,12,cpu
0,1.641255374032674,True,12,cpu
0,6811.936134831461,True,12,cpu
0,6811.936134831461,True,12,cpu
0,6811.936134831461,True,12,cpu
0,1.5967786391042205,True,12,cpu
0,1.5967786391042205,True,12,cpu
0,1.8537030995106034,True,12,cpu
0,1.8537030995106034,True,12,cpu
0,6698.7091814159285,True,12,cpu
0,6698.7091814159285,True,12,cpu
0,6698.7091814159285,True,12,cpu
0,1.6504424778761062,True,12,cpu
0,1.6504424778761062,True,12,cpu
0,9323.597619783617,True,12,cpu
0,9323.597619783617,True,12,cpu
0,9323.597619783617,True,12,cpu
0,10003.121689189189,True,12,cpu
0,10003.121689189189,True,12,cpu
0,10003.121689189189,True,12,cpu
0,4175.986567586695,True,12,cpu
0,4175.986567586695,True,12,cpu
0,4175.986567586695,True,12,cpu
0,5221.547813620072,True,12,cpu
0,5221.547813620072,True,12,cpu
0,5221.547813620072,True,12,cpu
0,1.5317753259779339,True,12,cpu
0,1.5317753259779339,True,12,cpu
0,4291.66907120743,True,12,cpu
0,4291.66907120743,True,12,cpu
0,4291.66907120743,True,12,cpu
0,6581.115314009661,True,12,cpu
0,6581.115314009661,True,12,cpu
0,6581.115314009661,True,12,cpu
0,1.410829694323144,True,12,cpu
0,1.410829694323144,True,12,cpu
0,5398.204814814815,True,12,cpu
0,5398.204814814815,True,12,cpu
0,5398.204814814815,True,12,cpu
0,5043.632485549132,True,12,cpu
0,5043.632485549132,True,12,cpu
0,5043.632485549132,True,12,cpu
0,1.7127987169206096,True,12,cpu
0,1.7127987169206096,True,12,cpu
0,5151.997131474103,True,12,cpu
0,5151.997131474103,True,12,cpu
0,5151.997131474103,True,12,cpu
0,6097.466745283019,True,12,cpu
0,6097.466745283019,True,12,cpu
0,6097.466745283019,True,12,cpu
0,5050.615586206897,True,12,cpu
0,5050.615586206897,True,12,cpu
0,5050.615586206897,True,12,cpu
0,1.6388526727509778,True,12,cpu
0,1.6388526727509778,True,12,cpu
0,1.647663551401869,True,12,cpu
0,1.647663551401869,True,12,cpu
0,1.5183553299492385,True,12,cpu
0,1.5183553299492385,True,12,cpu
0,16371.890360655736,True,12,cpu
0,16371.890360655736,True,12,cpu
0,16371.890360655736,True,12,cpu
0,1.1235421500386698,True,12,cpu
0,1.1235421500386698,True,12,cpu
0,1.497557063541024,True,12,cpu
0,1.497557063541024,True,12,cpu
0,6116.297029702971,True,12,cpu
0,6116.297029702971,True,12,cpu
0,6116.297029702971,True,12,cpu
0,1.4586740331491714,True,12,cpu
0,1.4586740331491714,True,12,cpu
0,6725.225576923077,True,12,cpu
0,6725.225576923077,True,12,cpu
0,6725.225576923077,True,12,cpu
0,3288.850867208672,True,12,cpu
0,3288.850867208672,True,12,cpu
0,3288.850867208672,True,12,cpu
0,4109.66,True,12,cpu
0,4109.66,True,12,cpu
0,4109.66,True,12,cpu
0,5687.125666666666,True,12,cpu
0,5687.125666666666,True,12,cpu
0,5687.125666666666,True,12,cpu
0,4382.2002387511475,True,12,cpu
0,4382.2002387511475,True,12,cpu
0,4382.2002387511475,True,12,cpu
0,4876.319154639175,True,12,cpu
0,4876.319154639175,True,12,cpu
0,4876.319154639175,True,12,cpu
0,5123.085450597177,True,12,cpu
0,5123.085450597177,True,12,cpu
0,5123.085450597177,True,12,cpu
0,6101.77292746114,True,12,cpu
